stop_id,minute_bin,vehicle_count,stop_name,stop_lat,stop_lon
2356,35,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,36,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,37,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,38,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,39,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,40,5,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,41,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,42,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,43,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,45,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,46,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,47,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,48,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,49,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,50,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,51,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,52,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,53,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,54,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,55,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,56,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,57,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,58,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,59,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,60,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,61,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,62,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,63,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,64,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,65,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,66,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,67,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,68,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,69,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,70,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,71,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,72,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,73,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,74,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,75,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,76,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,77,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,78,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,79,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,80,4,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,81,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,82,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,83,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,84,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,85,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,86,3,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,87,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,88,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,89,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,90,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,91,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,92,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,93,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,94,1,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2356,95,2,PIEDIGROTTA - CHIESA,40.8306788094602,14.2195997376053
2373,24,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,25,1,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,26,1,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,27,4,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,29,2,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,30,2,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,31,3,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
2373,32,2,VITTORIO EMANUELE II - M2 MERGELLINA,40.8313714969381,14.2196058467691
